t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
2332.0,0.0,2.22671,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2336.0,0.0,2.22565,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2340.0,0.0,2.22458,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2344.0,0.0,2.22352,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2348.0,0.0,2.22245,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2352.0,0.0,2.22139,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2356.0,0.0,2.22032,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2360.0,0.0,2.21926,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2364.0,0.0,2.21819,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2368.0,0.0,2.21713,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2372.0,0.0,2.21606,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2376.0,0.0,2.215,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2380.0,0.0,2.21393,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2384.0,0.0,2.21287,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2388.0,0.0,2.21181,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2392.0,0.0,2.21074,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2396.0,0.0,2.20968,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2400.0,0.0,2.20861,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2404.0,0.0,2.20755,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2408.0,0.0,2.20648,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2412.0,0.0,2.20542,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2416.0,0.0,2.20435,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2420.0,0.0,2.20329,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2424.0,0.0,2.20222,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2428.0,0.0,2.20116,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2432.0,0.0,2.20009,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2436.0,0.0,2.19903,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2440.0,0.0,2.19796,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2444.0,0.0,2.1969,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2448.0,0.0,2.19583,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2452.0,0.0,2.19477,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2456.0,0.0,2.1937,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2460.0,0.0,2.19264,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2464.0,0.0,2.19157,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2468.0,0.0,2.19051,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2472.0,0.0,2.18945,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2476.0,0.0,2.18838,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2480.0,0.0,2.18732,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2484.0,0.0,2.18625,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2488.0,0.0,2.18519,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2492.0,0.0,2.18412,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2496.0,0.0,2.18306,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2500.0,0.0,2.18199,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2504.0,0.0,2.18093,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2508.0,0.0,2.17986,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2512.0,0.0,2.1788,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2516.0,0.0,2.17773,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2520.0,0.0,2.17667,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2524.0,0.0,2.1756,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2528.0,0.0,2.17454,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2532.0,0.0,2.17347,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2536.0,0.0,2.17241,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2540.0,0.0,2.17134,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2544.0,0.0,2.17028,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2548.0,0.0,2.16921,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2552.0,0.0,2.16815,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2556.0,0.0,2.16708,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2560.0,0.0,2.16602,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2564.0,0.0,2.16496,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2568.0,0.0,2.16389,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2572.0,0.0,2.16283,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2576.0,0.0,2.16176,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2580.0,0.0,2.1607,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2584.0,0.0,2.15963,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2588.0,0.0,2.15857,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2592.0,0.0,2.1575,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2596.0,0.0,2.15644,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2600.0,0.0,2.15537,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2604.0,0.0,2.15431,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2608.0,0.0,2.15324,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2612.0,0.0,2.15218,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2616.0,0.0,2.15111,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2620.0,0.0,2.15005,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2624.0,0.0,2.14898,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2628.0,0.0,2.14792,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2632.0,0.0,2.14685,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2636.0,0.0,2.14579,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2640.0,0.0,2.14472,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2644.0,0.0,2.14366,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2648.0,0.0,2.1426,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2652.0,0.0,2.14153,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2656.0,0.0,2.14047,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2660.0,0.0,2.1394,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2664.0,0.0,2.13834,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2668.0,0.0,2.13727,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2672.0,0.0,2.13621,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2676.0,0.0,2.13514,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2680.0,0.0,2.13408,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2684.0,0.0,2.13301,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2688.0,0.0,2.13195,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2692.0,0.0,2.13088,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2696.0,0.0,2.12982,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2700.0,0.0,2.12875,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2704.0,0.0,2.12769,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2708.0,0.0,2.12662,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2712.0,0.0,2.12556,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2716.0,0.0,2.12449,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2720.0,0.0,2.12343,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2724.0,0.0,2.12236,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2728.0,0.0,2.1213,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2732.0,0.0,2.12024,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2736.0,0.0,2.11917,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2740.0,0.0,2.11811,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2744.0,0.0,2.11704,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2748.0,0.0,2.11598,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2752.0,0.0,2.11491,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2756.0,0.0,2.11385,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2760.0,0.0,2.11278,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2764.0,0.0,2.11172,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2768.0,0.0,2.11065,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2772.0,0.0,2.10959,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2776.0,0.0,2.10852,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2780.0,0.0,2.10746,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2784.0,0.0,2.10639,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2788.0,0.0,2.10533,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2792.0,0.0,2.10426,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2796.0,0.0,2.1032,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2800.0,0.0,2.10213,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2804.0,0.0,2.10107,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2808.0,0.0,2.1,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2812.0,0.0,2.09894,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2816.0,0.0,2.09787,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2820.0,0.0,2.09681,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2824.0,0.0,2.09575,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2828.0,0.0,2.09468,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2832.0,0.0,2.09362,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2836.0,0.0,2.09255,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2840.0,0.0,2.09149,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2844.0,0.0,2.09042,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2848.0,0.0,2.08936,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2852.0,0.0,2.08829,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2856.0,0.0,2.08723,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2860.0,0.0,2.08616,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2864.0,0.0,2.0851,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2868.0,0.0,2.08403,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2872.0,0.0,2.08297,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2876.0,0.0,2.0819,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2880.0,0.0,2.08084,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2884.0,0.0,2.07977,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2888.0,0.0,2.07871,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2892.0,0.0,2.07764,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2896.0,0.0,2.07658,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2900.0,0.0,2.07551,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2904.0,0.0,2.07445,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2908.0,0.0,2.07339,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2912.0,0.0,2.07232,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2916.0,0.0,2.07126,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2920.0,0.0,2.07019,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2924.0,0.0,2.06913,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2928.0,0.0,2.06806,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2932.0,0.0,2.067,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2936.0,0.0,2.06593,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2940.0,0.0,2.06487,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2944.0,0.0,2.0638,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2948.0,0.0,2.06274,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2952.0,0.0,2.06167,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2956.0,0.0,2.06061,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2960.0,0.0,2.05954,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2964.0,0.0,2.05848,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2968.0,0.0,2.05741,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2972.0,0.0,2.05635,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2976.0,0.0,2.05528,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2980.0,0.0,2.05422,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2984.0,0.0,2.05315,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2988.0,0.0,2.05209,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2992.0,0.0,2.05103,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2996.0,0.0,2.04996,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3000.0,0.0,2.0489,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3004.0,0.0,2.04783,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3008.0,0.0,2.04677,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3012.0,0.0,2.0457,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3016.0,0.0,2.04464,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3020.0,0.0,2.04357,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3024.0,0.0,2.04251,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3028.0,0.0,2.04144,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3032.0,0.0,2.04038,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3036.0,0.0,2.03931,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3040.0,0.0,2.03825,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3044.0,0.0,2.03718,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3048.0,0.0,2.03612,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3052.0,0.0,2.03505,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3056.0,0.0,2.03399,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3060.0,0.0,2.03292,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3064.0,0.0,2.03186,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3068.0,0.0,2.03079,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3072.0,0.0,2.02973,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3076.0,0.0,2.02867,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3080.0,0.0,2.0276,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3084.0,0.0,2.02654,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3088.0,0.0,2.02547,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3092.0,0.0,2.02441,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3096.0,0.0,2.02334,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3100.0,0.0,2.02228,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3104.0,0.0,2.02121,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3108.0,0.0,2.02015,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3112.0,0.0,2.01908,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3116.0,0.0,2.01802,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3120.0,0.0,2.01695,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3124.0,0.0,2.01589,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3128.0,0.0,2.01482,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3132.0,0.0,2.01376,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3136.0,0.0,2.01269,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3140.0,0.0,2.01163,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3144.0,0.0,2.01056,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3148.0,0.0,2.0095,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3152.0,0.0,2.00843,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3156.0,0.0,2.00737,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3160.0,0.0,2.0063,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3164.0,0.0,2.00524,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3168.0,0.0,2.00418,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3172.0,0.0,2.00311,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3176.0,0.0,2.00205,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3180.0,0.0,2.00098,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3184.0,0.0,1.99992,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3188.0,0.0,1.99885,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3192.0,0.0,1.99779,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3196.0,0.0,1.99672,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3200.0,0.0,1.99566,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3204.0,0.0,1.99459,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3208.0,0.0,1.99353,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3212.0,0.0,1.99246,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3216.0,0.0,1.9914,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3220.0,0.0,1.99033,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3224.0,0.0,1.98927,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3228.0,0.0,1.9882,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3232.0,0.0,1.98714,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3236.0,0.0,1.98607,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3240.0,0.0,1.98501,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3244.0,0.0,1.98394,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3248.0,0.0,1.98288,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3252.0,0.0,1.98182,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3256.0,0.0,1.98075,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3260.0,0.0,1.97969,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3264.0,0.0,1.97862,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3268.0,0.0,1.97756,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3272.0,0.0,1.97649,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3276.0,0.0,1.97543,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3280.0,0.0,1.97436,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3284.0,0.0,1.9733,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3288.0,0.0,1.97223,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3292.0,0.0,1.97117,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3296.0,0.0,1.9701,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3300.0,0.0,1.96904,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3304.0,0.0,1.96797,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3308.0,0.0,1.96691,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3312.0,0.0,1.96584,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3316.0,0.0,1.96478,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3320.0,0.0,1.96371,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3324.0,0.0,1.96265,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3328.0,0.0,1.96158,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3332.0,0.0,1.96052,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3336.0,0.0,1.95946,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3340.0,0.0,1.95839,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3344.0,0.0,1.95733,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3348.0,0.0,1.95626,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3352.0,0.0,1.9552,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3356.0,0.0,1.95413,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3360.0,0.0,1.95307,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3364.0,0.0,1.952,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3368.0,0.0,1.95094,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3372.0,0.0,1.94987,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3376.0,0.0,1.94881,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3380.0,0.0,1.94774,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3384.0,0.0,1.94668,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3388.0,0.0,1.94561,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3392.0,0.0,1.94455,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3396.0,0.0,1.94348,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3400.0,0.0,1.94242,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3404.0,0.0,1.94135,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3408.0,0.0,1.94029,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3412.0,0.0,1.93922,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3416.0,0.0,1.93816,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3420.0,0.0,1.93709,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3424.0,0.0,1.93603,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3428.0,0.0,1.93497,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3432.0,0.0,1.9339,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3436.0,0.0,1.93284,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3440.0,0.0,1.93177,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3444.0,0.0,1.93071,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3448.0,0.0,1.92964,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3452.0,0.0,1.92858,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3456.0,0.0,1.92751,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3460.0,0.0,1.92645,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3464.0,0.0,1.92538,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3468.0,0.0,1.92432,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3472.0,0.0,1.92325,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3476.0,0.0,1.92219,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3480.0,0.0,1.92112,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3484.0,0.0,1.92006,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3488.0,0.0,1.91899,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
