t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,f,Paff_MW,Prest_MW,Pmech_MW,Pload_MW,shed,pump,gen
1684.0,0.0,1.87802,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1688.0,0.0,1.874,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1692.0,0.0,1.86997,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1696.0,0.0,1.86594,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1700.0,0.0,1.86191,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1704.0,0.0,1.85789,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1708.0,0.0,1.85386,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1712.0,0.0,1.84983,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1716.0,0.0,1.8458,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1720.0,0.0,1.84178,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1724.0,0.0,1.83775,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1728.0,0.0,1.83372,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1732.0,0.0,1.82969,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1736.0,0.0,1.82567,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1740.0,0.0,1.82164,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1744.0,0.0,1.81761,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1748.0,0.0,1.81358,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1752.0,0.0,1.80956,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1756.0,0.0,1.80553,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1760.0,0.0,1.8015,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1764.0,0.0,1.79747,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1768.0,0.0,1.79345,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1772.0,0.0,1.78942,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1776.0,0.0,1.78539,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1780.0,0.0,1.78136,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1784.0,0.0,1.77734,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1788.0,0.0,1.77331,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1792.0,0.0,1.76928,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1796.0,0.0,1.76525,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1800.0,0.0,1.76123,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1804.0,0.0,1.7572,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1808.0,0.0,1.75317,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1812.0,0.0,1.74914,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1816.0,0.0,1.74512,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1820.0,0.0,1.74109,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1824.0,0.0,1.73706,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1828.0,0.0,1.73304,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1832.0,0.0,1.72901,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1836.0,0.0,1.72498,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1840.0,0.0,1.72095,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1844.0,0.0,1.71693,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1848.0,0.0,1.7129,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1852.0,0.0,1.70887,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1856.0,0.0,1.70484,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1860.0,0.0,1.70082,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1864.0,0.0,1.69679,31.61063,20.01683,25.29096,5.02468,0.99951,50.0,606.70042,3642.0,4248.70042,4249.0,0.0,1,1
1868.0,0.0,1.69276,31.35443,20.0383,25.35289,5.05438,0.99891,49.99849,606.33988,3642.0,4248.33988,4248.8714,0.0,1,1
1872.0,0.0,1.68874,31.09843,20.06028,25.41544,5.08434,0.99831,49.9958,609.39408,3662.54264,4271.93672,4248.64323,0.0,1,1
1876.0,0.0,1.68472,30.84266,20.08275,25.50952,5.13639,0.99727,50.11347,590.91553,3555.19107,4146.1066,4258.64263,0.0,1,1
1880.0,0.0,1.68068,30.58573,20.10644,25.41286,5.054,0.99892,49.54499,451.07629,2709.3837,3160.45999,4210.33332,0.0,1,1
